id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
Q010031071,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ဖလန်ကန် (အ.မ.က),03/31/20,4
Q010031077,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ဖလန်ကျင်း (အ.မ.က),03/31/20,2
Q010031057,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ဖိုကုန်း (အ.မ.က),03/31/20,2
Q010031016,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ဘုရားဖြူ (အ.လ.က),03/31/20,0
Q010031035,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,မကျီးတော (အ.မ.က),03/31/20,12
Q010031033,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,မကျီးအုပ် (အုပ်ချုပ်ရေးရုံး),03/31/20,11
Q010031059,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,မင်းကန် (အ.မ.က),03/31/20,1
Q010031046,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,မြစ်သူငယ် (အ.မ.က),03/31/20,2
Q010031066,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,မြောက်ဆည် (အ.လ.က),03/31/20,2
Q010031022,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,မြောက်ပိုင်း (အ.မ.က),03/31/20,5
Q010031010,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရွှေတောင် (အ.ထ.က),03/31/20,2
Q010031036,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရွှေဖလားကန် (တ) (အ.မ.က),03/31/20,2
Q010031037,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရွှေဖလားကန် (မ) (အ.မ.က),03/31/20,2
Q010031014,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရွာရှည် (အ.ထ.က),03/31/20,1
Q010031065,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရွာဝေ (အ.ထ.က)(ခွဲ),03/31/20,5
Q010031041,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရွာသစ် (အ.ထ.က),03/31/20,3
Q010031049,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရှောက်တော (မူလွန်),03/31/20,19
Q010031067,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရာသင်္ချာ (အ.မ.က),03/31/20,7
Q010031007,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရိုးကန် (မူလွန်),03/31/20,1
Q010031058,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,ရုံးပင်ကုန်း (အ.မ.က),03/31/20,5
Q010031029,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,လိန်ပင် (အ.မ.က),03/31/20,2
Q010031055,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,လေးမျက်နှာ (ဘ.က),03/31/20,88
Q010031054,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,လေးမျက်နှာ (အ.မ.က),03/31/20,87
Q010031009,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သခွတ်မြင့် (အ.ထ.က) (ခွဲ),03/31/20,8
Q010031019,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သင်္ဃန်းဆွဲ (တဲခိုစခန်း),03/31/20,8
Q010031048,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သစ်ပုလွေကန် (အ.ထ.က)(ခွဲ),03/31/20,3
Q010031070,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သဖန်း (အ.ထ.က)(ခွဲ၀,03/31/20,3
Q010031042,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သဖန်းပင် (အ.မ.က),03/31/20,1
Q010031034,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သဘွတ်ကုန်း (ဆေးခန်း),03/31/20,6
Q010031028,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သီးကုန်း (အ.လ.က),03/31/20,1
Q010031061,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သုံးဒေါင့်အိုင် (ဘုရားဓမ္မာရုံ),03/31/20,7
Q010031001,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သဲတော-ဝမ်းတွင်း (အ.ထ.က),03/31/20,23
Q010031043,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,သဲတောလေး (မူလွန်),03/31/20,2
Q010031044,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,အင်းယင်း (အ.မ.က),03/31/20,2
Q010031073,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,အင်္ကန်းကြီး (အ.လ.က)(ခွဲ),03/31/20,2
Q010031017,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,အင်္ကန်းကုန်း (ယောဂီဆောင်),03/31/20,1
Q010031063,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,အောင်ချမ်းသာ (အ.ထ.က),03/31/20,9
Q010031005,MMR010,Mandalay,MMR010031,Wundwin,ကွာရန်တင်းစခန်း,အောင်သာ (မ) (အ.လ.က) (ခွဲ),03/31/20,3
Q005004003,MMR005,Sagaing,MMR005004,Shwebo,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/05/20,32
Q005004001,MMR005,Sagaing,MMR005004,Shwebo,ကွာရန်တင်းစခန်း,နေအိမ်,04/05/20,15
Q005004002,MMR005,Sagaing,MMR005004,Shwebo,ကွာရန်တင်းစခန်း,ဘာသာရေးအဆောက်အဦး,04/05/20,14
Q005005004,MMR005,Sagaing,MMR005005,Khin-U,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/05/20,102
Q005005003,MMR005,Sagaing,MMR005005,Khin-U,ကွာရန်တင်းစခန်း,ဆေးရုံ,04/05/20,1
Q005005001,MMR005,Sagaing,MMR005005,Khin-U,ကွာရန်တင်းစခန်း,နေအိမ်,04/05/20,29
Q005005002,MMR005,Sagaing,MMR005005,Khin-U,ကွာရန်တင်းစခန်း,ဘာသာရေးအဆောက်အဦး,04/05/20,3
Q005005005,MMR005,Sagaing,MMR005005,Khin-U,ကွာရန်တင်းစခန်း,အခြား,04/05/20,4
Q005006001,MMR005,Sagaing,MMR005006,Wetlet,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/05/20,78
Q005009002,MMR005,Sagaing,MMR005009,Ye-U,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/05/20,118
Q005009001,MMR005,Sagaing,MMR005009,Ye-U,ကွာရန်တင်းစခန်း,ဘာသာရေးအဆောက်အဦး,04/05/20,1
Q005010003,MMR005,Sagaing,MMR005010,Tabayin,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/05/20,321
Q005010002,MMR005,Sagaing,MMR005010,Tabayin,ကွာရန်တင်းစခန်း,ဆေးရုံ,04/05/20,1
Q005010001,MMR005,Sagaing,MMR005010,Tabayin,ကွာရန်တင်းစခန်း,နေအိမ်,04/05/20,91
Q005011002,MMR005,Sagaing,MMR005011,Taze,ကွာရန်တင်းစခန်း,စာသင်ကျောင်း/တက္ကသိုလ်,04/05/20,128
Q005011001,MMR005,Sagaing,MMR005011,Taze,ကွာရန်တင်းစခန်း,နေအိမ်,04/05/20,79
Q015002001,MMR015,Shan (North),MMR015002,Hseni,ကွာရန်တင်းစခန်း,မိုင်းလီ (ရွာပြင်),04/01/20,2
Q015003001,MMR016,Shan (North),MMR015003,Hseni,ကွာရန်တင်းစခန်း,ပန်လော့ (ခန်းမ),04/01/20,4
Q015004001,MMR017,Shan (North),MMR015004,Hseni,ကွာရန်တင်းစခန်း,နမ့်တုတ် (ခန်းမ),04/01/20,3
Q015004002,MMR017,Shan (North),MMR015004,Hseni,ကွာရန်တင်းစခန်း,နေအိမ်,03/25/20,133
Q015005001,MMR018,Shan (North),MMR015005,Hseni,ကွာရန်တင်းစခန်း,ဘာသာရေးအဆောက်အဦး,03/25/20,9
Q015006001,MMR019,Shan (North),MMR015006,Hseni,ကွာရန်တင်းစခန်း,အခြားနေရာများ,03/25/20,16
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/14/20,13
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/19/20,11
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/20/20,11
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/10/20,14
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/17/20,11
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/18/20,11
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/08/20,12
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/16/20,11
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/12/20,15
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/07/20,12
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/06/20,11
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/15/20,13
Q006003001,MMR006,Tanintharyi,MMR006003,Thayetchaung,ကွာရန်တင်းစခန်း,ရမဲမူလယဉ်ငေးရိပ်သာ,04/11/20,14
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/12/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/15/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/17/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/07/20,6
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/18/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/06/20,8
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/11/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/19/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/14/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/08/20,6
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/20/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/16/20,7
Q006004003,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,(ခ)ရပ်ကွက် မီးသတ်ဦးစီးဌာနဝန်ထမ်းအိမ်ရာ,04/10/20,7
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/12/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/10/20,1
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/15/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/18/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/17/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/16/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/08/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/14/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/20/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/19/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/11/20,2
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/06/20,5
Q006004002,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ပြင်ကြီး ဘုန်းကြီးကျောင်း,04/07/20,5
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/12/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/20/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/17/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/08/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/14/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/19/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/18/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/10/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/15/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/16/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/07/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/06/20,2
Q006004001,MMR006,Tanintharyi,MMR006004,Yebyu,ကွာရန်တင်းစခန်း,ဝဇွမ်းတောကျေးရွာ ဘ/က ကျောင်း,04/11/20,2
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/15/20,6
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/18/20,6
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/12/20,6
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/20/20,6
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/16/20,6
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/17/20,6
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/19/20,6
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/14/20,6
Q006005005,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,MV စကားဝါ (၁) ရေယာဉ်,04/11/20,6
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/16/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/12/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/17/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/11/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/10/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/18/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/06/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/08/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/07/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/14/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/19/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/20/20,13
Q006005002,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကျွဲကူးကျောက်ဖျာဆိပ်ကမ်း ကုန်တင်သင်္ဘော (၃) စီးပေါ်,04/15/20,13
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/14/20,49
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/12/20,51
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/10/20,52
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/18/20,52
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/17/20,51
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/15/20,50
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/06/20,52
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/16/20,51
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/20/20,25
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/08/20,52
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/07/20,52
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/19/20,52
Q006005001,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,ကလွင်ကျေးရွာအုပ်စု၊ အေးရိပ်ချောင်ဘုန်းကြီးကျောင်း,04/11/20,5
Q006005004,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,စာကြည့်တိုက်,04/06/20,1
Q006005004,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,စာကြည့်တိုက်,04/08/20,1
Q006005004,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,စာကြည့်တိုက်,04/07/20,1
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/07/20,3
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/17/20,5
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/10/20,1
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/18/20,5
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/20/20,5
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/06/20,7
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/15/20,5
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/08/20,2
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/14/20,5
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/16/20,5
Q006005003,MMR006,Tanintharyi,MMR006005,Myeik,ကွာရန်တင်းစခန်း,သီးသန့်လုံးချင်းအိမ်,04/19/20,5
