,id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
491,Q008014004,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ကိုင်းယားရှည်,04/13/20,0
492,Q008014004,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ကိုင်းယားရှည်,04/06/20,1
493,Q008014004,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ကိုင်းယားရှည်,04/10/20,0
494,Q008014004,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ကိုင်းယားရှည်,04/17/20,0
495,Q008014004,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ကိုင်းယားရှည်,04/15/20,0
496,Q008014004,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ကိုင်းယားရှည်,04/16/20,0
497,Q008014004,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ကိုင်းယားရှည်,04/12/20,0
498,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/18/20,0
499,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/07/20,6
500,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/15/20,0
501,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/10/20,1
502,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/13/20,0
503,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/05/20,6
504,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/16/20,0
505,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/17/20,0
506,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/06/20,6
507,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/14/20,0
508,Q008014006,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန် ဘိုရုံစု,04/12/20,0
509,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/05/20,6
510,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/15/20,0
511,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/16/20,0
512,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/13/20,0
513,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/07/20,6
514,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/14/20,0
515,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/18/20,0
516,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/06/20,6
517,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/10/20,2
518,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/17/20,0
519,Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/12/20,0
520,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/15/20,0
521,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/06/20,6
522,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/16/20,0
523,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/12/20,0
524,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/17/20,0
525,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/05/20,6
526,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/18/20,0
527,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/07/20,6
528,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/10/20,4
529,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/14/20,0
530,Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/13/20,0
531,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/18/20,3
532,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/17/20,3
533,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/10/20,10
534,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/15/20,3
535,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/16/20,3
536,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/07/20,14
537,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/06/20,14
538,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/05/20,14
539,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/14/20,3
540,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/12/20,8
541,Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/13/20,3
542,Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/12/20,25
543,Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/06/20,20
544,Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/10/20,25
545,Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/05/20,20
546,Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/07/20,20
547,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/18/20,0
548,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/10/20,1
549,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/07/20,2
550,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/13/20,0
551,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/15/20,0
552,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/12/20,1
553,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/16/20,0
554,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/14/20,0
555,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/05/20,2
556,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/06/20,2
557,Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/17/20,0
558,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/18/20,0
559,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/06/20,1
560,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/17/20,0
561,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/15/20,0
562,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/07/20,1
563,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/16/20,0
564,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/12/20,0
565,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/13/20,0
566,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/10/20,1
567,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/14/20,0
568,Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/05/20,1
569,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/12/20,2
570,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/18/20,1
571,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/05/20,3
572,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/16/20,1
573,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/06/20,3
574,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/15/20,1
575,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/07/20,3
576,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/10/20,2
577,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/17/20,1
578,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/14/20,1
579,Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/13/20,1
580,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/15/20,0
581,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/12/20,0
582,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/18/20,0
583,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/06/20,2
584,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/14/20,0
585,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/17/20,0
586,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/10/20,2
587,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/16/20,0
588,Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/13/20,0
