,SR_PCODE,TS_PCODE,region,township,hospital_name,level,bed,lat,long,coordinates
939,MMR016,MMR016008,ရှမ်းပြည်နယ်,မိုင်းတုံ,ပုံပါကျင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.89134,98.93675,"98.93675,19.89134,0"
940,MMR016,MMR016008,ရှမ်းပြည်နယ်,မိုင်းတုံ,မုံးထတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.85746,98.54829000000001,"98.54829,19.85746,0"
941,MMR014,MMR014021,ရှမ်းပြည်နယ်,မိုင်းပန်,ကျိုင်းတောင်း(တုန်ဟုန်း)ဆေးရုံ,မြို့နယ်,25.0,20.75903,98.3029,"98.3029,20.75903,0"
942,MMR016,MMR016007,ရှမ်းပြည်နယ်,မိုင်းပျဉ်း,မိုင်းပြင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,21.34981,99.02965,"99.02965,21.34981,0"
943,MMR016,MMR016007,ရှမ်းပြည်နယ်,မိုင်းပျဉ်း,တုံတာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.32631,99.2826,"99.2826,21.32631,0"
944,MMR016,MMR016010,ရှမ်းပြည်နယ်,မိုင်းဖြတ်,မိုင်းဖြတ်ပြည်သူ့ဆေးရုံ,မြို့နယ်,25.0,20.878020000000003,99.92144,"99.92144,20.87802,0"
945,MMR016,MMR016003,ရှမ်းပြည်နယ်,မိုင်းယန်း,မိုင်းယန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,21.84544,99.68189,"99.68189,21.84544,0"
946,MMR016,MMR016003,ရှမ်းပြည်နယ်,မိုင်းယန်း,မိုင်းပေါက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,21.98617,99.31692,"99.31692,21.98617,0"
947,MMR016,MMR016003,ရှမ်းပြည်နယ်,မိုင်းယန်း,မိုင်းဖျန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,21.98423,99.59897,"99.59897,21.98423,0"
948,MMR016,MMR016011,ရှမ်းပြည်နယ်,မိုင်းယောင်း,မိုင်းယောင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,21.18265,100.36131999999999,"100.36132,21.18265,0"
949,MMR016,MMR016011,ရှမ်းပြည်နယ်,မိုင်းယောင်း,မိုင်းယုဆေးရုံ,တိုက်နယ်,25.0,21.32899,100.54997,"100.54997,21.32899,0"
950,MMR015,MMR015003,ရှမ်းပြည်နယ်,မိုင်းရယ်,မိုင်းရယ်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,22.42435,98.03204000000001,"98.03204,22.42435,0"
951,MMR014,MMR014017,ရှမ်းပြည်နယ်,မိုင်းရှူး,မိုင်းရှူးမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,21.90616,98.3679,"98.3679,21.90616,0"
952,MMR014,MMR014017,ရှမ်းပြည်နယ်,မိုင်းရှူး,လွိုင်ဆောင်ထောက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.89665,98.37315,"98.37315,21.89665,0"
953,MMR014,MMR014017,ရှမ်းပြည်နယ်,မိုင်းရှူး,မိုင်းစံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.66041,98.36845,"98.36845,21.66041,0"
954,MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,မူဆယ်ပြည်သူ့ဆေးရုံ,null,100.0,23.98624,97.90371,"97.90371,23.98624,0"
955,MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,မုန်းကိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,24.09797,98.32157,"98.32157,24.09797,0"
956,MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,ပန်ဆိုင်း(ကြူကုတ်)တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,24.07548,98.06229,"98.06229,24.07548,0"
957,MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,မန်ဟီးရိုးမြို့တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.9503,97.8,"97.8,23.9503,0"
958,MMR015,MMR015009,ရှမ်းပြည်နယ်,မူဆယ်,မုံးပေါ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.97588,98.13143000000001,"98.13143,23.97588,0"
959,MMR014,MMR014020,ရှမ်းပြည်နယ်,မောက်မယ်,မောက်မယ်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,20.224,97.73246,"97.73246,20.224,0"
960,MMR014,MMR014020,ရှမ်းပြည်နယ်,မောက်မယ်,ဟိုနမ့်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.31336,97.55309,"97.55309,20.31336,0"
961,MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,ရပ်စောက်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,21.24655,96.86874,"96.86874,21.24655,0"
962,MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,အင်တောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.62995,96.92549,"96.92549,21.62995,0"
963,MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,ပင်ဖြစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.08481,96.92413,"96.92413,21.08481,0"
964,MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,ကျိုင်းခမ်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.456889999999998,97.06084,"97.06084,21.45689,0"
965,MMR014,MMR014008,ရှမ်းပြည်နယ်,ရပ်စောက်,ကျောက်ဂူတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.801820000000003,96.93485,"96.93485,21.80182,0"
966,MMR014,MMR014007,ရှမ်းပြည်နယ်,ရွာငံ,ရွာငံမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,21.15625,96.44439,"96.44439,21.15625,0"
967,MMR014,MMR014007,ရှမ်းပြည်နယ်,ရွာငံ,မြိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.047179999999997,96.51788,"96.51788,21.04718,0"
968,MMR014,MMR014007,ရှမ်းပြည်နယ်,ရွာငံ,မြို့ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.45051,96.36941999999999,"96.36942,21.45051,0"
969,MMR014,MMR014018,ရှမ်းပြည်နယ်,လင်းခေး,လင်းခေးပြည်သူ့ဆေးရုံ,မြို့နယ်,50.0,20.34429,98.00784,"98.00784,20.34429,0"
970,MMR014,MMR014018,ရှမ်းပြည်နယ်,လင်းခေး,ဝမ်ဟတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.22962,97.88016999999999,"97.88017,20.22962,0"
971,MMR014,MMR014018,ရှမ်းပြည်နယ်,လင်းခေး,ဟိုမိန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.75895,97.98339,"97.98339,19.75895,0"
972,MMR014,MMR014011,ရှမ်းပြည်နယ်,လွိုင်လင်,လွိုင်လင်ပြည်သူ့ဆေးရုံ,null,200.0,20.92781,97.56571,"97.56571,20.92781,0"
973,MMR014,MMR014011,ရှမ်းပြည်နယ်,လွိုင်လင်,မိုင်းပွန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.81464,97.45871,"97.45871,20.81464,0"
974,MMR014,MMR014011,ရှမ်းပြည်နယ်,လွိုင်လင်,ပင်လုံဆေးရုံ,တိုက်နယ်,25.0,20.993129999999997,97.53156,"97.53156,20.99313,0"
975,MMR015,MMR015001,ရှမ်းပြည်နယ်,လားရှိုး,ပြည်နယ်အထွေထွေရောဂါကုဆေးရုံ,null,500.0,22.936339999999998,97.7469,"97.7469,22.93634,0"
976,MMR015,MMR015001,ရှမ်းပြည်နယ်,လားရှိုး,နမ့်ပေါင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.75735,97.85554,"97.85554,22.75735,0"
977,MMR015,MMR015001,ရှမ်းပြည်နယ်,လားရှိုး,မိုင်းယော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.02388,98.10425,"98.10425,23.02388,0"
978,MMR015,MMR015001,ရှမ်းပြည်နယ်,လားရှိုး,နောင်မွန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.7745,97.64716,"97.64716,22.7745,0"
979,MMR015,MMR015022,ရှမ်းပြည်နယ်,လောက်ကိုင်,လောက်ကိုင်ခရိုင်ဆေးရုံ,ခရိုင်,50.0,23.686020000000003,98.75934000000001,"98.75934,23.68602,0"
980,MMR015,MMR015022,ရှမ်းပြည်နယ်,လောက်ကိုင်,တာရွှေထန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.71031,98.66979,"98.66979,23.71031,0"
981,MMR015,MMR015022,ရှမ်းပြည်နယ်,လောက်ကိုင်,ချင်းရွှေဟော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.47557,98.82419,"98.82419,23.47557,0"
982,MMR014,MMR014012,ရှမ်းပြည်နယ်,လဲချား,လဲချားမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,21.27111,97.66537,"97.66537,21.27111,0"
983,MMR015,MMR015002,ရှမ်းပြည်နယ်,သိန္နီ,သိန္နီမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,23.30245,97.96646,"97.96646,23.30245,0"
984,MMR015,MMR015002,ရှမ်းပြည်နယ်,သိန္နီ,စံလောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.20796,97.90196,"97.90196,23.20796,0"
985,MMR015,MMR015002,ရှမ်းပြည်နယ်,သိန္နီ,နမ့်စလပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.357120000000002,98.2213,"98.2213,23.35712,0"
986,MMR015,MMR015014,ရှမ်းပြည်နယ်,သီပေါ,သီပေါမြို့နယ်ဆေးရုံ,မြို့နယ်,100.0,22.6138,97.29286,"97.29286,22.6138,0"
987,MMR015,MMR015014,ရှမ်းပြည်နယ်,သီပေါ,နမ့်လန်ဆေးရုံ,တိုက်နယ်,25.0,22.2427,97.40097,"97.40097,22.2427,0"
988,MMR015,MMR015014,ရှမ်းပြည်နယ်,သီပေါ,ဆင်ကျော့တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.405,97.74668,"97.74668,22.405,0"
989,MMR015,MMR015021,ရှမ်းပြည်နယ်,ဟိုပန်,ဟိုပန်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,23.42462,98.75285,"98.75285,23.42462,0"
990,MMR015,MMR015021,ရှမ်းပြည်နယ်,ဟိုပန်,ပန်လုံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.25641,98.78571,"98.78571,23.25641,0"
991,MMR014,MMR014003,ရှမ်းပြည်နယ်,ဟိုပုံး,ဟိုပုံးမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,20.79169,97.17697,"97.17697,20.79169,0"
992,MMR014,MMR014003,ရှမ်းပြည်နယ်,ဟိုပုံး,ကျောက်တန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.91708,97.30014,"97.30014,20.91708,0"
993,MMR014,MMR014003,ရှမ်းပြည်နယ်,ဟိုပုံး,မိုင်းပျဉ်း-ဖာလဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.12237,97.14434,"97.14434,21.12237,0"
994,MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,ပုသိမ်ပြည်သူ့ဆေးရုံကြီး,null,500.0,16.7836,94.73485,"94.73485,16.7836,0"
995,MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,ချောင်းသာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.955779999999997,94.44176,"94.44176,16.95578,0"
996,MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,သလပ်ခွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.82132,94.61235,"94.61235,16.82132,0"
997,MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,ရွှေသောင်ယံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.0826,94.46684,"94.46684,17.0826,0"
998,MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,ငွေဆောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,25.0,16.86584,94.39101,"94.39101,16.86584,0"
999,MMR017,MMR017001,ဧရာဝတီတိုင်းဒေသကြီး,ပုသိမ်,မကျီးဇင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,16.75633,94.40044,"94.40044,16.75633,0"
1000,MMR017,MMR017002,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်,ကန်ကြီးထောင့်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,16.91974,94.90406,"94.90406,16.91974,0"
1001,MMR017,MMR017002,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်,ကန်ရွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.59179,94.77441,"94.77441,16.59179,0"
1002,MMR017,MMR017002,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်,ကျိုက်လတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.762529999999998,94.86101,"94.86101,16.76253,0"
1003,MMR017,MMR017003,ဧရာဝတီတိုင်းဒေသကြီး,သာပေါင်း,သာပေါင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.03934,94.80275999999999,"94.80276,17.03934,0"
1004,MMR017,MMR017003,ဧရာဝတီတိုင်းဒေသကြီး,သာပေါင်း,စက်ဒေါင့်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.22315,94.94915999999999,"94.94916,17.22315,0"
1005,MMR017,MMR017003,ဧရာဝတီတိုင်းဒေသကြီး,သာပေါင်း,မကျီးကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.07589,94.89668,"94.89668,17.07589,0"
1006,MMR017,MMR017003,ဧရာဝတီတိုင်းဒေသကြီး,သာပေါင်း,ဥသျှစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.02114,94.91323,"94.91323,17.02114,0"
1007,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ငပုတောမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,16.54458,94.6913,"94.6913,16.54458,0"
1008,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ငရုတ်ကောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.51961,94.29708000000001,"94.29708,16.51961,0"
1009,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ဟိုင်းကြီးကျွန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.012999999999998,94.34663,"94.34663,16.013,0"
1010,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ပြင်ခရိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,15.97594,94.39787,"94.39787,15.97594,0"
1011,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ကျောက်ချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.44346,94.26554,"94.26554,16.44346,0"
1012,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ကျုံကူးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.15731,94.47874,"94.47874,16.15731,0"
1013,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,မကြီးပင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.15503,94.62515,"94.62515,16.15503,0"
1014,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ကျောက်ကလပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,15.889220000000002,94.43084,"94.43084,15.88922,0"
1015,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ဂျမ်းကပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.31005,94.50833,"94.50833,16.31005,0"
1016,MMR017,MMR017004,ဧရာဝတီတိုင်းဒေသကြီး,ငပုတော,ကွင်းဘက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.34296,94.23481,"94.23481,16.34296,0"
1017,MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,ကျုံပျော်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,17.30583,95.18824000000001,"95.18824,17.30583,0"
1018,MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,ရေစခန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.28193,95.32849,"95.32849,17.28193,0"
1019,MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,အင်းရဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.24186,95.23425,"95.23425,17.24186,0"
1020,MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,အထောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.34301,95.33346,"95.33346,17.34301,0"
1021,MMR017,MMR017005,ဧရာဝတီတိုင်းဒေသကြီး,ကျုံပျော်,ဒိုက်ပျက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.4715,95.21896,"95.21896,17.4715,0"
1022,MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,‌ရေကြည်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.3491,95.12162,"95.12162,17.3491,0"
1023,MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,အသုတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.19053,95.07249,"95.07249,17.19053,0"
1024,MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,ငါးသိုင်းချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.38832,95.07427,"95.07427,17.38832,0"
1025,MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,ကုန်းမြင့်(သီတာကုန်းမြင့်)တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.46568,94.98894,"94.98894,17.46568,0"
1026,MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,ကန်နီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.33406,94.93079,"94.93079,17.33406,0"
1027,MMR017,MMR017006,ဧရာဝတီတိုင်းဒေသကြီး,ရေကြည်,ဇရပ်လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.4248,95.17458,"95.17458,17.4248,0"
1028,MMR017,MMR017007,ဧရာဝတီတိုင်းဒေသကြီး,ကျောင်းကုန်း,ကျောင်းကုန်းမြို့နယ်ပြည်သူ့ဆေးရုံ,မြို့နယ်,50.0,17.10139,95.18661,"95.18661,17.10139,0"
1029,MMR017,MMR017007,ဧရာဝတီတိုင်းဒေသကြီး,ကျောင်းကုန်း,ဒေါင့်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,16.97201,95.07812,"95.07812,16.97201,0"
1030,MMR017,MMR017007,ဧရာဝတီတိုင်းဒေသကြီး,ကျောင်းကုန်း,ဝက်ချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.1593,95.25761999999999,"95.25762,17.1593,0"
1031,MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ဟင်္သာတပြည်သူ့ဆေးရုံကြီး,null,200.0,17.6357,95.45551999999999,"95.45552,17.6357,0"
1032,MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ဓမ္ဘီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.710720000000002,95.2674,"95.2674,17.71072,0"
1033,MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ဒူးယားတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.55392,95.4824,"95.4824,17.55392,0"
1034,MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ရှားခဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.41597,95.36174,"95.36174,17.41597,0"
1035,MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,တလုတ္ထော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.6422,95.30362,"95.30362,17.6422,0"
1036,MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,နိဗ္ဗာန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.54198,95.35813,"95.35813,17.54198,0"
1037,MMR017,MMR017008,ဧရာဝတီတိုင်းဒေသကြီး,ဟင်္သာတ,ကြွက်ကျွန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.74673,95.38903,"95.38903,17.74673,0"
1038,MMR017,MMR017002,ဧရာဝတီတိုင်းဒေသကြီး,ကန်ကြီးထောင့်,ဒါးကတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.668329999999997,95.35835,"95.35835,17.66833,0"
1039,MMR017,MMR017009,ဧရာဝတီတိုင်းဒေသကြီး,ဇလွန်,ဇလွန်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.463810000000002,95.5507,"95.5507,17.46381,0"
1040,MMR017,MMR017009,ဧရာဝတီတိုင်းဒေသကြီး,ဇလွန်,‌ရေလဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.48515,95.65665,"95.65665,17.48515,0"
1041,MMR017,MMR017009,ဧရာဝတီတိုင်းဒေသကြီး,ဇလွန်,ကျုံရှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.37881,95.59589,"95.59589,17.37881,0"
1042,MMR017,MMR017009,ဧရာဝတီတိုင်းဒေသကြီး,ဇလွန်,‌ကော့ကပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.398410000000002,95.48273,"95.48273,17.39841,0"
1043,MMR017,MMR017009,ဧရာဝတီတိုင်းဒေသကြီး,ဇလွန်,သာဓုချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.607129999999998,95.58834,"95.58834,17.60713,0"
1044,MMR017,MMR017010,ဧရာဝတီတိုင်းဒေသကြီး,လေးမျက်နှာ,လေးမျက်နှာမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.60035,95.18349,"95.18349,17.60035,0"
1045,MMR017,MMR017010,ဧရာဝတီတိုင်းဒေသကြီး,လေးမျက်နှာ,အိုင်သပြုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.53774,95.18666,"95.18666,17.53774,0"
1046,MMR017,MMR017010,ဧရာဝတီတိုင်းဒေသကြီး,လေးမျက်နှာ,လှော်ကထားတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.56362,95.07816,"95.07816,17.56362,0"
1047,MMR017,MMR017011,ဧရာဝတီတိုင်းဒေသကြီး,မြန်အောင်,မြန်အောင်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,18.29322,95.31878,"95.31878,18.29322,0"
1048,MMR017,MMR017011,ဧရာဝတီတိုင်းဒေသကြီး,မြန်အောင်,ကနောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.19181,95.38919,"95.38919,18.19181,0"
1049,MMR017,MMR017011,ဧရာဝတီတိုင်းဒေသကြီး,မြန်အောင်,သပြေကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.953139999999998,95.40906,"95.40906,17.95314,0"
1050,MMR017,MMR017011,ဧရာဝတီတိုင်းဒေသကြီး,မြန်အောင်,ရွှေကျင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.03811,95.43732,"95.43732,18.03811,0"
1051,MMR017,MMR017011,ဧရာဝတီတိုင်းဒေသကြီး,မြန်အောင်,အင်ပင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.10551,95.26613,"95.26613,18.10551,0"
1052,MMR017,null,ဧရာဝတီတိုင်းဒေသကြီး,null,လက်ပန်ကွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,18.055999999999997,95.16374,"95.16374,18.056,0"
1053,MMR017,MMR017012,ဧရာဝတီတိုင်းဒေသကြီး,ကြံခင်း,ကြံခင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,18.33586,95.24675,"95.24675,18.33586,0"
1054,MMR017,MMR017012,ဧရာဝတီတိုင်းဒေသကြီး,ကြံခင်း,ဘက်ရဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.30203,95.14478000000001,"95.14478,18.30203,0"
1055,MMR017,MMR017012,ဧရာဝတီတိုင်းဒေသကြီး,ကြံခင်း,ဆိပ်သာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.41469,95.18958,"95.18958,18.41469,0"
1056,MMR017,MMR017013,ဧရာဝတီတိုင်းဒေသကြီး,အင်္ဂပူ,အင်္ဂပူမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.81553,95.27175,"95.27175,17.81553,0"
1057,MMR017,MMR017013,ဧရာဝတီတိုင်းဒေသကြီး,အင်္ဂပူ,မယ်ဇလီကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.88822,95.23621999999999,"95.23622,17.88822,0"
1058,MMR017,MMR017013,ဧရာဝတီတိုင်းဒေသကြီး,အင်္ဂပူ,ညောင်ကျိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.85675,95.41769000000001,"95.41769,17.85675,0"
1059,MMR017,MMR017013,ဧရာဝတီတိုင်းဒေသကြီး,အင်္ဂပူ,ကွင်းကောက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.764689999999998,95.13869,"95.13869,17.76469,0"
1060,MMR017,MMR017013,ဧရာဝတီတိုင်းဒေသကြီး,အင်္ဂပူ,ထူးကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.96733,95.25525999999999,"95.25526,17.96733,0"
1061,MMR017,MMR017014,ဧရာဝတီတိုင်းဒေသကြီး,မြောင်းမြ,မြောင်းမြပြည်သူ့ဆေးရုံကြီး,null,200.0,16.59319,94.92723000000001,"94.92723,16.59319,0"
1062,MMR017,MMR017014,ဧရာဝတီတိုင်းဒေသကြီး,မြောင်းမြ,ပြင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,16.48939,94.96791,"94.96791,16.48939,0"
1063,MMR017,MMR017014,ဧရာဝတီတိုင်းဒေသကြီး,မြောင်းမြ,စကမြားတိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,16.55946,95.04805,"95.04805,16.55946,0"
1064,MMR017,MMR017014,ဧရာဝတီတိုင်းဒေသကြီး,မြောင်းမြ,ရန်မနိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,16.45805,95.03665,"95.03665,16.45805,0"
